127.0.0.1 - - [29/Aug/2023:19:19:48 -0300] "GET / HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:48 -0300] "GET /ProjetoTrilhaWeb/pages/admin/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:48 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:48 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:51 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:51 -0300] "GET /css/admin.css HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:51 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 7420
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:52 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:52 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:52 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:52 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:52 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:54 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscarPorId?id=11 HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:19:54 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:09 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:10 -0300] "PUT /ProjetoTrilhaWeb/rest/produto/alterar HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:10 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:13 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:14 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:16 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:16 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:16 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:17 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:19 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:19 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:19 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:19:20:19 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 304 -
