127.0.0.1 - - [05/Sep/2023:18:53:21 -0300] "GET / HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:21 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/index.html HTTP/1.1" 200 1372
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:21 -0300] "GET /ProjetoTrilhaWeb/pages/js/marca.js HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:21 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/pages/admin/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:46 -0300] "GET /ProjetoTrilhaWeb/imgs/floco.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:48 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:48 -0300] "GET /css/admin.css HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:48 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1372
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 4539
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 5909
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_222222_256x240.png HTTP/1.1" 200 7061
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 378
0:0:0:0:0:0:0:1 - - [05/Sep/2023:18:53:49 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 4654
